review	label
The drive arrived at the end of December, was quick to get up and running, and worked fine until yesterday.  Then it got the machine equivalent of "lockjaw" and I've been unable to get the tray to release.	0
I never even traveled with it. It just stopped working completely making me lose data.	0
got it at walmart can't even remove a scuff. i give it -100 good thing i could return it	0
i've given it 2 stars instead of 0 because after i used this CD, the sound from my system did seem to be a little better (the CD's were not skipping as much).  but the bottom line is it didn't fix the problem as the CDs are still skipping noticeably, although not as bad as before.  ... not sure if this has anything to do with the fact that my set has a 6-disk CD changer	0
The is perhaps the lease durable item I have purchased in 40 years. It lights up just fine, and it is a reassuring led gold, but it refuses to do anything with my xd card. It worked just fine for 3-4 days, then erased about 100 photos, all of them irreplaceable. Cheap yes, but Cheap Junk.	0
Great looking keyboard. Unfortunately all it takes is one minor spill and the keyboard is destroyed. That includes cleaning. And don't think you are ever going to take it apart and dry it. The keyboard self destructs after you have the, count them, 10s and 10s of screws.	0
I ordered this item after reading the positive reviews here. BIG MISTAKE. Upon setting everything up, it all worked great for about two hours... then the dreaded "UNPLUG/PROTECT" screen came up. Now it won't turn on but for a few moments before returning to protect mode. (and no, it's not a short in the wires or overheating... it protects even when stone cold, and with no speakers plugged in) I called sony and they say it is a short in the box. So now my two options are to unhook everything, repack EXACTLY the way it came to me and reship back to the online store I bought it from (with enormous hastle and expense) or take the receiver in to a sony authorized service center (which happens to be across town, and only open monday-friday, 9-5pm. So much for being convenient). This thing is brand new and already needs repairs!!	0
Why would you want this item? Amazon is charging $50 MORE on this item than the 2nd Generation Shuffle! And, according to what I have read, THIS Shuffle isn't very derable. It doesn't even last a year! I don't know about you, but I'LL get a 2nd Generation Shuffle	0
One day it just stopped working. I got the dreaded "orange and green flashing lights of death"... the contents of the File space were un-recoverable... and I ended up just pitching it after extensive attempts to revive it.	0
My shuffle suffered the blinking green-orange lights so I took it into the Apple store. A salesman took 15 minutes to figure out that he couldn't do anything, and said I would have to sign up for a appointment at the "Genius" bar. At that appointment, the "genius" said he couldn't fix it, and because he said he didn't know anything about engineering he couldn't say whether the shuffle was not working because of a software or a hardware problem or both. Apparently being an Apple "genius" doesn't involve understanding how things work, though it does appear to require having a trendy haircut. The 'genius" then offered a $10 discount on the purchase of a new shuffle - but couldn't answer the question of why anyone would want to waste money on such a poorly designed thing.	0
The extendable arm breaks very easily.  I had two of them and they both broke within the first month.  The company does have a 3 month warranty but you have to pay for shipping to send it back to them and I have been waiting over a month for my replacement.  Very poor product.  Do not buy	0
I'm the consumer of SanDisk USB flash drives. I have used couple of sandisk flash drives (i.e. 512MB Mini, 256MB Mini) before I bought this product.	0
These disks would not work with my Sony brand DVD writer. I have tried several other brands and so far everything works but Memorex.	0
To back up my personal DVD collection I burned 200 discs.  100 on these Memorex DVD+R's, 100 on Philips DVD+R's.  EVERY Memorex had flaws during playback.  EVERY Philips was flawless.  I've been buying Memorex for years but I'll never buy Memorex again	0
Overall the recorder worked OK. A moderate inconvenience was that once in a while the recorded DVDs could not be finalized for unexplained reasons.	0
Here is the original review of this machine I wrote on June 17, 2006:	0
I would only recommend this product if you need something that only lasts six months.  There is a reason the warranty is only 90 days.  The performance (sound quality) steadily declines over time.  The ihome worked great when it was new, but it won't play songs from the ipod anymore, and the radio is a static box	0
So when I first got the iHome for Christmas, I loved it. Well, I loved it in spite of the glaring bright light, that even at its lowest setting has to be blocked for me to get to sleep. However, after awhile the iHome will not register my iPods existence at all. Today I was able to enjoy thirty seconds of a song before it fell into disgrace again. I would not recommend this product if you want something that lasts. This device has become nothing more than a nuisance that won't even pick up radio stations. So, the alarm can only be set to a vaguely annoying beep when these functions are disabled. Useless	0
We have had ours for almost a year - it still works great, but there is one big problem - the display is a white/violet bright light.  Great for visibility of the clock when you need it, but unfortunately, even when it's on the lowest setting, it lights up our whole room!  My husband sleeps through it fine, but I need a dark room to fall asleep and I always have to throw a sweater or towel over it.  We finally gave it up and switched back to our old clock radio	0
I like the features.  I'm satisfied with the sound.  The user interface could be more intuitive.	0
I mistakenly believed the hype that this thing would PROTECT my computer from BEING KILLED, but instead, this thing has KILLED my computer FOR THE SECOND TIME IN 4 DAYS, EMITTING AN UN-STOPPABLE(i.e., CAN'T TURN THE FEATURE OFF) SHRIEK ALARM. How do smart, talented people idiotically convince themselves that a home product should have an ear-piercing shriek-alarm that can't be defeated / silenced?	0
Let's be honest.	0
I have been charged however I did not get a copy of the policy to date.	0
I bought this item like 2 months ago, and now it's broken. I'm sooo frustrated.	0
This was a great mouse for about the first year I owned. After one year is when all of the problems started.  The mouse now loses connection sproadically and sometimes it doesn't want to connect at all.  I have changed the battery quite a few times and that doesn't seem to help.  It is very tempremental, and I have now given up and am shopping for a replacement.	0
This is a good product - sounds great, gets good battery life, everything you'd hope for in an iPod dock.  But it has one major flaw.  The iPod docking port is really flimsy, and has no structural support aside from the actual electronics themselves.  After a little bit of use, the connection between the iPod and the dock deteriorated to the point that the volume fluctuated up and down, and sometimes the sound cuts out all together.	0
This is a poorly designed remote. I have six devices connected to my HD television set. The software depends on the user assigning positions to the various inputs to the TV and, in my case, routinely activated the wrong device when I used the remote. I purchased a Logistics Harmony remote and it works perfectly. At this point the only thing that I use the remote for is to remotely turn on my satellite receiver at a certain time during the day to record to Replay TV (which cannot turn the TV on and off).	0
With a full charge it does not last more than 10min, could not take more than more 15 pics in my camera Canon Pro1. The original battery works well more than 250 pics on each charge. Initially I thought this problem was because it was new battery but after several cycles it does not work at all. I'll try to get a refund and check their customer service too	0
I am disappointed in this product.	0
One out of every 4 discs would fail on me when I'd burn to this media at 4x. Slowing down the burn to 2x didn't help either! I own a Sony DRU500A with the latest firmware. Memorex isn't on their compatibility list. Lesson learned: check the compatibility list BEFORE buying	0
I've got a LITE-ON DVDRW SOHW-1673S burner (Revision JS02) in my fast G4 Mac running OS X Tiger and burning with Toast Titanium 7. Although my burner is nominally 16X-capable, it only burns at about 6X in my setup, probably due to the slow (ATA 33) bus it's on.	0
I did the research on this product and it was one of the best. I don't know that to be true due to the fact that the software that they sent me was a demo version that was outdated for use. I have to buy another software package to opperate the product that had stated in the description that the software was included. One if not the only reason I had purchased it. I e-mailed tiger.com and received no reply. If your going to sell something false advertisement is not the way	0
This model was intended as a replacement for my not-very-old and yet quite functional Panasonic PM-series stereo.  This is the kind of thing that happens when you browse Amazon while drunk late at night.	0
I have owned five of these UPS units over the past four years. I purchased three for my Mac and PC at home. Then I had to purchase two replacements for units that simply quit. Currently only ONE still works! I have very infrequent power outages, perhaps three in the past four years. These units work well to allow you to save your work and shut down. My G5 mac was so power hungry that I had to use one for the computer and another for the 23 inch LCD.  I can't comment on other UPS brands such as Belkin,  but I have seen many competing brands on the web and at the computer stores. There seen to be quite a few dealers selling refurbished APC products but this may be a reflection of APC's popularity rather than the poor reliability of their brand. My experience over the past four years has been mixed. These are not inexpensive units and you have to decide how precious your data becomes. If you really fear the loss of data during a blackout then the answer is clear. I chose to switch to high quality surge suppressors and never work during potential storms. Many users do not have that flexibility so a UPS is essential insurance. The units I puchased were identical and only one unit is still operational after four years. I can accept the need to replace the battery every one to two years; three of the batteries failed and alarms beeped until I bought new batteries. Prices vary from $15 to $50 depending on the vendor. Battery life depends on many factors so I don't begrudge APC for wear and tear on the battery but to have 4 out of 5 units simply stop working is unacceptable. I bought APC branded batteries and can't explain why the recurrent failures. I'm frustated with my APC products but it may be a problem with this model. Just beware of the hidden costs of battery replacement when purchasing an UPS	0
While the silicon used in the construction of the sleeve is very nice (feels grippy but not sticky if you know what I mean), some of the features are just wrong.  For instance, the opening for the hold switch on top was apparently cut wrong and does not line up with the switch at all - requiring you to have to push the cover around so you can flip the hold on or off.  Also, for whatever reason, the edge of the sleeve is right at the headphone jack which causes it to be somewhat difficult to keep some headphones seated during use (the sleeve can work its way in and pop the jack out).	0
I was tempted by the cheap price and got myself a 10 pack. They are rated at 2000 mAh, but run out of juice after the digital camera has shot maybe 5 frames. My 2 year old Panasonic 1600 mAh in contrast can run the same camera for over a 100 shots. I tried these batteries in my MP3 player - and even there, it won't supply enough juice after an hr worth of playback. It is not that the battery does not hold any charge - that it has. But it just does not supply the peak current required by most digital devices. It seems to be all right for use in a flashlight. A set of batteries that will not power a camera will power a flashlight (a bit dimly) for hours (yeah - I tested it). For the test, I had  charged the panasonics and the lenmars for the same duration (it is not a charger issue).	0
This product is not for the heavy handed	0
This GPS comes with US map on the SD card and Canada map on the included CD but never the twain shall meet.	0
The Tomtom has great features.  But I returned mine.  First, the maps are very dated.  This makes it iffy at best.  It has terrific potential, if it worked.  You can use a PDA stylus on the map sitting at home outside on batteries to plan a trip.  It's amazing.  But I wanted to plan a 600 mile trip myself using it's internal maps and waypoints.  But I tried a local test first.  I used roads as waypoints, main roads.  This way I can force the Tomtom to use MY routes.  I did not like it's choices, since it is a dated map database.  I set up a local route, and started to follow it.  It took me to the first road/waypoint no problem.  But it would not go past the first waypoint.  I would go down the road (first waypoint) then it would tell me to take a u turn!.  I did.  Then it said take another u turn.  It had me going in circles.  Perhaps it's not made to use roads as waypoints, but all indications it gave were that it would.  The manual was no help.  Support was no help.  So it went back.  I have ordered a Garmin i2.  Hope this is ok.  I have taken the same trip from SE FL USA to SC USA with a Garmin C330.  The Garmin has maps that you cannot update, but got me to my destination no problem.	0
i have so for used inav iguidance,mapopolis,navigon navigator 5 and The Blue Logger & Street Atlas USA .out of all these The Blue Logger & Street Atlas USA is the worst and inav iguidance 2.1.1 is the best  .blue logger gps hardware is good but v impractical to use bcuz of its strange onoff button....	0
This is a complete waste of money for a number of reasons.	0
I have owned this little hub for at least a year. I have an older PC which came without USB, so I added a PCI adapter. I soon realized that I needed more ports, and more convenience, than the two now located in the backplane of the PC on the floor.	0
This Amazon listing also suggests buying the Soundsticks along with Airport Express.	0
Install went smooth on my W2K/dell inspiron notebook. Everything worked fine for 24 hours then it just stopped. Worked with customer support for about an hour getting nowhere. This thing is junk. I'm sending it back	0
From looking at the D-Link website and talking to five tech support staff, it appears that there are countless versions of this card, each with different driver software. The one I got came with a CD with the wrong drivers. With tech support, I finally found the 8 mb driver file I was supposed to download. However, they did not provide any instructions on how to install the new driver. The normal "automatic" approach did not work. And their instructions did not match the screens I was getting on Windows XP SP 2.	0
I would like to believe that this hub works well- but I wouldn't know.  I bought it to reduce clutter on my desk from all my devices hooking into my powermac.  I hooked up my printer, ipod and digital camera and nothing happened.  I called Targus and they said I needed an a/c adaptor.  It doesn't come with one and doesn't say anything about one in the manual or instructions, or their website.  They said I could get it at radio shack and gave me the info (5 volt, 2.1 amp, center positive).  I've been to two radio shacks and online- they don't carry it.  I'm upset.  Any advice	0
I have read all 181 reviews and decided that half the reviewers did not get the model that I did.	0
We have been unsuccessful with this e-reader attachment since we purchased it. Cards read once and never again. Doesn't matter if we use the GB SP or Advance. Still doesn't do anything. Don't recommend you waste your money	0
I just cam from Las Vegas and the sandisk has a disk error that doesn't allow for more photos after only using 40mb. I have tried to format the disk using the camera and through Windows XP. It doesn't allow it to be formatted. Bad investment!!! Would not recommend the product unless there is a way I can get a refund or an exchange	0
The second disc in this package was faulty, which I did not discover until I spent two hours recording a movie.  There was what appeared to be a half inch bare spot on the outer edge of the dvd+r.  Not what I expected from Memorex which purports to be the best.	0
Replaced first spindle and still junk. Will always stick with Verbatim from now on	0
I bought this same brand of discs sometime last year on this very site. I was very pleased with the purchase then. I didn't have one problem with the discs.	0
Was a little hard putting it together.  You have to be very careful taking the cds out or it would fall apart.  I am not happy with this product	0
I have the older, larger version of this product. However, it uses the same software. The labels are great and the spring device that is used to apply the labels is great, but the software is awful. There is no direct Macintosh program; rather there are templates. They were written for old versions of software and really don't work right. The Windows side includes an actual Print Shop-style program which works awfully. If you do get this, make your own template on AppleWorks or PowerPoint	0
They totally misrepresent this product. It does not work with Macs. I feel cheated and lied to by Memorex, shame on you	0
After serveral months of use, "Card Error" was shown on my Canon Digital Rebel for my 512MB Viking card, which was half full with pictures. Fortunately, I just lost a few of pictures.  I tried to format the file; "Card Error" kept occuring on my Rebel.  This 512MB Viking card is now used for my data files.	0
I purchased this and am not impressed.  Note that "works with all click wheel iPods" isn't true.  It does NOT work with photo iPods (at least the 60 GB model). I'm on vacation and had to remove the cover to get it to fit.  I'm ordering a 'photo dock' since I can't see any way to get a cover that is made for the 60GB/photo model.	0
Heres a new one....I have recently bought two spindles of these discs, and my computer (Imac w/ Intel chip-hardly outdated) simply doesnt recognize them-like I never put in a disc at all.  The kicker is that this spring, I also ordered two spindles of these discs (exactly the same as far as I can tell), from which I burned one hundred discs (not a single faulty one!) for a freind overseas.  I have no idea what the deal is, but have a feeling that the issue is not the quality of the discs.  Anyone got ideas?	0
The card works as advertised but SanDisk does not send in Mail-in-Rebate. Even though I mailed it in with the UPC Barcode, SanDisk sent me a post card stating that I needed to resubmit it with the barcode. How can I resubmit when they already have the barcode?	0
I purchased 2 sets of these earphones for a 2 hour flight. My husband and I both used them, and we both took them out of our ears after 20 minutes. They were great at first, but after 20 minutes they really started to hurt our ears. The inside of my ears were so sore I couldn't even adjust the earphones when they started coming out, that's how bad my ears hurt. I had the foam pad over them too, and it made no difference. I would not recommend these	0
This was the worst purchase of any type of computer hardware that I have ever made. It felt very light and flimsy, the definition of cheap plastic. Not just the construction but the performance was terrible. It would work perfectly for about a half hour and then go on a break and do NOTHING for about 10 minutes. This was very very frustrating. Maybe I was just unlucky and received a defective one, but I wouldn't take that chance again.	0
In each pack there have been several dvd's that aren't any good.  Too many bad discs in my opinio	0
I bought the ADS upconverter because I bought a HDTV only to find out that my cable co. didn't offer HDTV and after 3 failed attempts to switch to a satellite provider that did offer HDTV (too many trees around my house).  I wasn't expecting the upconverter to magically turn my standard signals into an amazing HDTV picture, but for $550+ I was expecting the upconverter to do something that was actually noticable.  When I first turned in on I asked my wife to look at the picture and tell me what she thought.  She looked at the TV and said okay I'm ready turn it on.  I said "it IS ON!!" This is pretty much the reaction I had also when I looked at it.  The image I got for my digital cable was certianly different, but that's all it was, different.  It was NOT noticably better.  In fact, in some instances I though the picture was worse.  I called ADS tech support and they kept insisting I try it with my DVD because that is what the product is best for (even though that's not what I got it for).  So I did and to be honest I really preferred the picture I got directly from my DVD over the picture I got after running it thru the upconverter.  It didn't matter what display format I put it in it just didn't do anything to improve the picture.  Save your money.  If you can't get HDTV don't expect this box to give you anything close to the next best thing	0
I was impressed with the charger for about 1 month---than it stopped charging the NiMh batteries it came with.  I took it back to Best Buy only to find that ALL of the Rapid Chargers on thier shelf did not work either.  A sales person and I tested them all, hoping I would be able to exchange my broken one with one that worked.	0
I did not read the prior reviews, I bought this item & loaded the software that came with it in the sealed box from Target.com.   The MFG SOFTWARE disc contains TWO VIRUSES one in Quicktime & the other in Totally Hip files.  Target has been notified that the software is CORUPT with viruses & that the MFG has gone out of business.  This item is only useful as a drawing tablet thru other software programs like paint shop pro as there is no WEB SITE ACCESS or tech support available for this item	0
I just recently bought this and when I installed it Norton caught 2 viruses on the install CD.	0
I purchased this item and was excited to get them, but burning my first DVDs.. they're all coasters! ARG.. pass Memorex and go for a more expensive media, like Verbatim	0
As far as I can tell this thing doesn't work at all.  I have now tried it on 3 cds and it did not repair any of them.  I should have just replaced the cds	0
How do I assign a rating? As several other people have experienced, my unit is also DOA. I received it, plugged it in, pressed 'clean', and the motor started up. I popped open the cover, put in the disc I wanted cleaned, and pressed 'clean' again. Nothing. Terrible quality control.	0
It didn't work properly from the time it came out of the box.  The carousel wouldn't make a complete rotation, so CDs and DVDs would  get 'trapped' inside the unit.  And occasionally, it would simply refuse to play a DVD altogether.  Panasonic has directed us to a local repair shop, so maybe they can get it to function as it should.  If you do purchase one, please read the warranty carefully;  a defective unit will either have to be repaired or replaced with a refurbished one.  Panasonic informed me that they do not replace malfunctioning units with new ones, under any circumstances.	0
BAD DISC ERROR - possible fix	0
Hi! I bought my Cyberhome 300 in April 2006, and was able to set the region code to "0" to watch all DVD's.	0
This item worked for a while, but required fiddling (unplugging and replugging repeatedly) with the lighter socket each time I restarted my car.  Eventually, however, it blew out the fuses in both my lighter sockets.  Don't waste your money on this piece of crap	0
The product not only did not work but blew out fuses in my car.  The mechanic who checked my car out said the device had a dead short in it.  I have written to your customer service department and asked for money back but to no avail.  I will not purchase another thing from Amazon until my money is refunded	0
This unit failed to provide reliable power to my new Toshiba Satellite A60 laptop. It cycled on and off every 3 seconds. It powered a 100 watt lamp okay, but wouldn't start a 250 watt heat lamp at all. Product spec sheet says it can supply 400 watt surge and 200 watts for 2 min., and is rated at 140 watts continuous. My laptop power supply is rated at 2A input at 100-240 VAC, and if it drew 2A constantly I agree that it would need 200 to 230 watts, which exceeds the continuous rating of this inverter. However, even at that power demand the inverter should run it for 1-2 min., but only manages 3 sec.  In addition, I doubt that the laptop power supply actually draws a full 2.0 amps continuously. I talked to Linksys support, and they suggested returning the unit for replacement or refund, so I did. It did not work for me. Maybe it would work for a laptop that only needs 100 watts, but I wouldn't recommend it for more than that	0
I didn't notice any change in the operation of my cd writer after cleaning.  The cleaner was supposed to play music while it cleaned (30 minutes)  It didn't	0
When I first started using this, I loved it.  It worked fine in my car cassette deck and had decent sound.  In fact, I bought a second one for my wife.  Then, after about two weeks, it stopped working.  It would no longer play in my cassette deck, which ejected it as soon as I put it in every time.  I tried contacting Coby's support on the Web, but they were unresponsive.  Luckily, Amazon took it back for a refund.  Note that they no longer sell these directly.  Bet they had too many returns..	0
When this adapter first arrived, I thought it was great. The sound quality was excellent, and free of all the distortion and interference I get from using an FM transmitter-style adapter (there are few open frequencies in the SF Bay Area). The first day, I used it for about 20 minutes total (didn't have far to drive), and it worked great. The second day I had a bit farther to drive. After about 30 minutes, it quit. Hasn't worked again since.	0
This DVD player does play all types of DVDs no matter how you burn it.  But like other reviews, it stopped working after 3-6 months.  In my case, it was 3 months.  It just doesn't turn on anymore.  I unplugged everything and replugged it but it just went dead.  I don't watch DVDs much, so it's not like I overused it. Go with another model.  This one has problems.  I thought mines would be the exception, but I guess not.  And now I can't return it because it's been over 30 days.	0
The Panasonic CD player has a good sound quality, but does not automatically change from one CD to the next. It requires manual switching via the remote control to change from one CD to another. This feature was not explicitly stated in the specifications, and is misleading to a buyer who is seeking continuous playing of all five CD's	0
I've had the X2 for roughly 14 months. The X2 was used for watching movies (about once every 2 weeks) and big sports event (NCAA/NFL finals.. etc). The unit worked up to about 1200 hrs, then the lamp blew. I was hoping to get to at least 1500 hrs before the lamp went out.	0
I had this card for more than 6 months, and It worked super in my Canon Powershot A510. Transfers went well too. Then all of a sudden for no reason I kept getting "card error" on my computer and digital camera a week ago. My SD/USB converter couldn't find the card either. I had really good photos I wanted to transfer to my computer and now they are probably lost for good. What a joke	0
I found that these DVD-Rs did not work well in my system, were unreliable and slow.  I cannot recommend them	0
I have tried these dvdrs with the burner i bought from amazon and  they do not work, i will try them again and send an email to you.  I bought a few imation to try in the burner to ensure it wasnt faulty and they worked!!! what is up with these dvds?	0
I plugged my Nano into this charger for about 10 minutes and picked it up to check it out - it almost burnt my hand. My Nano is now Toast! I hope it just toasted the battery and not the whole device	0
I liked this when I first got it... very cheap, handy to travel with or leave at work, etc. After a couple months, it died completely... the little power light wouldn't even come on. I'm really disappointed all I have now is a charger that doesn't work.	0
I purchased this wireless card based on the price, figuring that even if it didn't live up to the good reviews here, I would only be out ~$20.  The set up was easy and smooth, but the card won't stay connected to my wireless network.  I've got a Belkin wireless router.  The Trendnet signal meter generally shows ~95% signal strength, but the connection only lasts for a few minutes, and I have to keep cycling the connection to regain network access--very annoying.  I know there's nothing wrong with the network because my laptop's connection is stable.  I purchased a D-Link card, and it has worked flawlessly.  Unfortunately, I threw away the packaging when the Trendnet card arrived; if I hadn't, then this card would be on its way back to Amazon now.  Like the title of my review says: you get what you pay for . . .	0
I have many Linksys devices and this is by far the worst one. I love Linksys stuff, which is why eveything that i own involving networking is linksis. But this thing is a piece of crap and now i cant recover the 60 gigs of personal pictures that were on my hardrive because of this things format. Spend a little more money and get a dedicated Network Attached Storage hard drive	0
My company supplies these cordless headsets to its employees so I have alot of experience using headsets.  This is the latest upgrade and it is the worst unit I have ever used.  It works great for about 3 or 4 months on average.  After that, the voice unit stops working.  I can hear others speaking to me but no one can hear me.  I have gone through 4 of these units in 13 months and the longest lived unit lasted < 5 months.  One broke after < 2 months.  Other colleagues have complained about the same thing happening with their units.  After the experiences I have had with this piece of junk, I would never buy anything from Plantronics with my own money.  Avoid this rubbish	0
I'm a cartoonist. I need to be able to print color images for clients. I bought this printer two years ago from Staples, for $2500! Worked great for a couple months, after which the toner cartridges started leaking and the print quality rapidly dimished.	0
We've had this printer at my office for about 2 1/2 years. It's a giant waste of money. Magenta cartridges spew toner everywhere. Cyan cartridges streak. It's even worse when you use the manual feed. HP has no answers because they deny all the issues. HP's support is lackluster at best anyway. The first time when this machine was under warranty it took me three weeks worth of phone calls to get anything accomplished with them. Stay away from this printer at all costs. If you own one it makes a nice doorstop or paperweight. This is totally unacceptable considering toner and printer costs. I expect more from a product with the HP brand stamped on the box. To bad you can't give 0 stars	0
Obviously HP has a design flaw on the magenta cartridges. I have also experienced leakage from only the magenta (why only this one?	0
Powder from the toner cartridges get all over the inside of the printer and then ruins every page that is printed.  Every page that is printed from my printer has a greyish color due to the powder dirt inside.  It is impossible to clean it since the powder is everywhere.  The only way to get it clean would be to bring it to a car wash (obviously this would leave the printer with bigger problems than page color).  What a waste of money!!!  Good thing my office bought it and not me or I would be furious	0
We travel quite a bit, both business and pleasure, domestic and international... so the idea of a pocket wireless router was a God send.  We bought this one at the beginning of our annual leave (aka tour the US in a month).  We'd heard good things about the D-Link but with the rebates, this one was practically free.... there was a reason it's always on sale.	0
I hoping to use the WGR101 to provide wireless, encrypted access to two laptops from a wired ethernet connection in a hotel. It worked fine in single-user, no encryption mode but that is not what I needed. I experienced severe problems trying to use it in single user mode with WEP or in multi-user mode with and without WEP. One or both laptops would lose the ability to connect to the internet at seemingly random intervals. Sometimes cycling the laptop wireless radio would restablish the connection, sometimes I had to reboot the laptops, sometimes I had to reboot the WGR101, and sometimes I had to reboot the laptops and the WGR101. Stay away from this product unless single user, unencrypted access is what you need	0
My Sangean DT200V pocket radio failed after 2.5 years of infrequent use.  I kept it in a padded pocket of my briefcase where it experienced no significant shocks or temperature extremes.  It worked perfectly on the few occasions when I used it over the 2.5 year period, until yesterday.  The buttons, switches, and display still work perfectly, but only very faint white noise can be heard, whether via speaker or via earphone.  The volumn of the faint white noise is not significantly affected by the volumn control.  The batteries are new, and there is no corrosion from the previous batteries.	0
This has to be the worst keyboard I've purchased.  It's my first wireless.  I've used and sold several keyboards and none have fealt as cheap as this.	0
Though I like the keyboard, I've found two serious problems with the mouse.  First, it is very sensitive to movement.  I've tried making some adjustments but it is still difficult to control.  Finally and more importantly, the mouse burns a set of AA batteries about every 8 days.  I only use the mouse about 6 hours a week so I should be getting a lot more battery life.  I've bought other Logitech products and have been pleased with them but in this case I wish I had bought another brand.	0
NOTE TO EVERYONE WHO IS HAVING PROBLEMS WITH THIS CARD--I reformatted it in my camera and it works fine now!!	0
The first card I received was defective.  Even after formatting it in a camera, the image files could not be transferred to any of 3 computers with 2 different O/Ses via USB cable to the camera or card reader.  I'm waiting on a replacement.  Hope it works	0
I purchased this device to add to my wireless network, which uses a Belkin wireless router.  I had to connect the router directly to the game adapter since it could not be detected by my wireless router.  After configuring it, I could never find it once it was disconnected from the ethernet cable from my wireless router.  I made three attempts at customer service - my first call was disconnected after 20 minutes, the second call was working with a woman in India, who's headset had a ton of static to add to her accent.  I had to end that session because we couldn't hear each other.  I then used online chat, and after 90 minutes I still had not solved my problem, and that session was disconnected for unknown reasons.  The lady from India did mention that mixing their product with any other wireless router would be a problem, and now I believe her	0
DON'T BUY IT!   I bought a KOSS DVD player and it broke in 6 months.  I was told I was out of luck because the warranty is only 90 days.  They do not do repairs.  My only option is to buy a new one and wasn't even offered a discounted price for it.  I have seen several complaints like mine about KOSS on the web.  They make JUNK and they make it to last just to get past the warranty period and then it breaks.  Oh, by the way I loved it until it broke	0
I recently purchased a refurbished Toshiba Gigabeat F40 for about $150. Quite a bargain for a 40-gig MP3 player. However, upon reflection, I regret the purchase.	0
Even the slightest bump cause the casette to pop out and stop the CD. I will be returning this to Amazon for a refund	0
The picture shows the cassette feature along with the car kit.  The cassette did not come with the kit.  Very disappointed	0
I purchased this to have a stereo for my iPod for primary use in my office, but to take with me other places.  I have the 30 gig Video ipod - it fits loosly.  The entire system seems cheaply made.  As I mentioned, I wanted to use it in my office - well, at the lowest volume control, it is not very quite, so I would annoy my co-workers if I turned it on.  Bottom line - Save your money!!	0
I replaced a Siemens 8825 with the Motorola 7081 and was, unfortunately, really disappointed. The 8825 while rich in function, is quite lacking in quality. So what's good about the 7081 is:	0
After using RCA and Creative (both suck), I decided to try an iPod--this one since only a moron watches video on a 3-4 inch screen.	0
When I put this device in my mp3 player, I espect listen the music but I need a room completly silent and obviusly that no was my intention.	0
I was using this power cord in conjunction w/ the belkin fm transmitter during a recent 4 hour car ride. when I unplugged the ipod, it was incredibly hot, and now it does not work (I get the folder w/ the exclamation point on the display). I tried to restore the ipod, but it is toast	0
I was extremely excited when I received this product and have had good success with Samsung products.  However, when I made all the connections, the unit didn't work.  I was disapointed and frustrated.  All the connections and settings were correct, but it didn't work.  I have an older DVI connection instead of the newer HDMI digital connection.	0
This player worked for 2 months. Then all of sudden it started failing with "no disk" message. Please do not go for cheap players	0
I've had it for one week only and I'm using 3rd pair of Duracell batteries right now! I was using it for 3-4 hours per day (I have another mouse at work). Stayed switched off for the rest of the day in order to save batteries. Nice mouse when it works.. Mine is piece of junk, maybe the latest batch they've got was not up to standard. So I totally agree with Mr. Loftin.. And it's silver one in my case, not a black one I've ordered..	0
I can use it for about 5 working days and Ka-Put!  (Even though I switch it off when I'm not using it.)  There is no intelligible low battery indication or warning either.  Also when I changed batteries, the battery contacts fell out.  Poor quality	0
I wanted an original apple usb cord for my iPod, and the description said this is, but it isn't. So if you're like me and you want the original, don't buy this one	0
This product is not very good.  There is no display on the TV, just a black screen.  The remote, which is just a pause button anyways with no menu functions, does not make a difference because you are unable to see your small Ipod screen from far away.  The overall video quality is quite low, even with an s-video cable	0
Avoid this product at all costs!!!  I should've listened to the other reviews but NOOOO, I just had to see it for myself.  This product worked (barely) for 2 weeks then just totally died.  In the short time that it worked, the sound quality was just horrible.  No matter what free channel you play it on.  I have a good 40 mile drive one way (not city or metropolitan driving) and in that span, I'll have to switch channels between 3 to 5 times.	0
Not at all durable due to very, very cheap construction.  I had to massage my batteries to get the speakers to play.  A total waste of time to purchase, try to use and return.  Couldn't even give these away	0
I have a VOIP setup with voicepulse.  This phone works great as long as I don't assign phone numbers to the presets. When I do it stops ringing after a few days.  The lights flash indicating an incoming call and I can answer the phone if I notice the lights flashing but it doesn't ring. If I reset the phone to defaults, erasing all presets, then it works OK.   I got a new one from AT&T and it does the same thing.  I love the headset button to switch between speaker and headset. Let me know if you know a workaround	0
callers can barely hear me, even with the mic right in my mouth (volume adjustment on cord doesnt affect it).	0
This Item is not described correctly. This ITEM is NOT for Garmin c550 or Any of the C line. I had to returned it at my OWN EXPENSE. AMAZON please correct the description of the ITEM	0
On the back of the package it says -	0
I agree with the previous review.  This phone cord worked twice.  Now, it only retracts about half way, and keeps getting worse.  I'm returning it for a refund.  Don't waste your time with this	0
If you have problems with your flash drive ( like I did) don't count on any technical support. Lines are all automated and wait is always over 20 minutes for live support. Not to mention that it disconects you when it is done telling you this. PNY tech support is a joke	0
I'm mad.  I bought this one to replace my old one.  This one and the other one are doing the samething.  I had a chat with an HP service helper and they determined that it was broke.  Their customer service is top notch thought!  They are sending me a new one for free and apearently I get to keep the ink cartidges for free because of my troubles	0
